	TCGA-3C-AAAU-01A	TCGA-3C-AALI-01A	TCGA-3C-AALJ-01A	TCGA-3C-AALK-01A	TCGA-4H-AAAK-01A	TCGA-5L-AAT0-01A	TCGA-5L-AAT1-01A	TCGA-5T-A9QA-01A	TCGA-A1-A0SB-01A	TCGA-A1-A0SD-01A	TCGA-A1-A0SE-01A	TCGA-A1-A0SF-01A	TCGA-A1-A0SG-01A	TCGA-A1-A0SH-01A	TCGA-A1-A0SI-01A	TCGA-A1-A0SJ-01A	TCGA-A1-A0SK-01A	TCGA-A1-A0SM-01A	TCGA-A1-A0SN-01A	TCGA-A1-A0SO-01A	TCGA-A1-A0SP-01A	TCGA-A1-A0SQ-01A	TCGA-A2-A04N-01A	TCGA-A2-A04P-01A	TCGA-A2-A04Q-01A	TCGA-A2-A04R-01A	TCGA-A2-A04T-01A	TCGA-A2-A04U-01A	TCGA-A2-A04V-01A	TCGA-A2-A04W-01A	TCGA-A2-A04X-01A	TCGA-A2-A04Y-01A	TCGA-A2-A0CK-01A	TCGA-A2-A0CL-01A	TCGA-A2-A0CM-01A	TCGA-A2-A0CO-01A	TCGA-A2-A0CP-01A	TCGA-A2-A0CQ-01A	TCGA-A2-A0CR-01A	TCGA-A2-A0CS-01A	TCGA-A2-A0CT-01A	TCGA-A2-A0CU-01A	TCGA-A2-A0CV-01A	TCGA-A2-A0CW-01A	TCGA-A2-A0CX-01A	TCGA-A2-A0CY-01A	TCGA-A2-A0CZ-01A	TCGA-A2-A0D0-01A	TCGA-A2-A0D1-01A	TCGA-A2-A0D2-01A	TCGA-A2-A0D3-01A	TCGA-A2-A0D4-01A	TCGA-A2-A0EM-01A	TCGA-A2-A0EN-01A	TCGA-A2-A0EO-01A	TCGA-A2-A0EP-01A	TCGA-A2-A0EQ-01A	TCGA-A2-A0ER-01A	TCGA-A2-A0ES-01A	TCGA-A2-A0ET-01A	TCGA-A2-A0EU-01A	TCGA-A2-A0EV-01A	TCGA-A2-A0EW-01A	TCGA-A2-A0EX-01A	TCGA-A2-A0EY-01A	TCGA-A2-A0ST-01A	TCGA-A2-A0SU-01A	TCGA-A2-A0SV-01A	TCGA-A2-A0SW-01A	TCGA-A2-A0SX-01A	TCGA-A2-A0SY-01A	TCGA-A2-A0T0-01A	TCGA-A2-A0T1-01A	TCGA-A2-A0T2-01A	TCGA-A2-A0T3-01A	TCGA-A2-A0T4-01A	TCGA-A2-A0T5-01A	TCGA-A2-A0T6-01A	TCGA-A2-A0T7-01A	TCGA-A2-A0YC-01A	TCGA-A2-A0YD-01A	TCGA-A2-A0YE-01A	TCGA-A2-A0YF-01A	TCGA-A2-A0YG-01A	TCGA-A2-A0YH-01A	TCGA-A2-A0YI-01A	TCGA-A2-A0YJ-01A	TCGA-A2-A0YK-01A	TCGA-A2-A0YL-01A	TCGA-A2-A0YM-01A	TCGA-A2-A0YT-01A	TCGA-A2-A1FV-01A	TCGA-A2-A1FW-01A	TCGA-A2-A1FX-01A	TCGA-A2-A1FZ-01A	TCGA-A2-A1G0-01A	TCGA-A2-A1G1-01A	TCGA-A2-A1G4-01A	TCGA-A2-A1G6-01A	TCGA-A2-A259-01A
TRAPPC1	5.31844030012523	5.801237292805441	6.34099881005602	5.645020804223809	5.22602229775455	5.794290356029661	6.512917962465821	6.45838768629333	5.35978341223887	5.1335385449057505	5.31113170655094	5.557790828713009	5.784647614951051	5.447190627246339	5.34984302232215	5.29873858934654	5.0579572205864105	5.8557974458818	5.49576032373294	5.712324851134701	5.34768832933636	5.568017064227281	5.8229716703438905	6.665376723345999	6.03482152399753	5.24347780593372	5.82930451608038	5.87945254327727	5.66759319561661	6.040356018505451	6.550051016185191	5.40173689963987	5.8752483993988704	5.61202182141961	5.74446740914925	5.514881722278201	6.48622353692747	6.919794516397849	6.926125585114809	6.91232110431058	6.58515924553128	5.41051988233166	5.790315481609401	5.5338707959400795	5.59002762094877	6.09649082810249	6.21947882738335	6.5958029763887	4.96248627752428	5.84000080359118	5.83964859795877	5.4964254325729405	5.90762393147173	5.4397341569578	5.492398576755531	5.87503458638505	5.92100255972101	5.9191824078232305	5.23789435027108	6.358273158068299	5.66998812703251	5.525589068862799	5.39521830088789	5.9329154309733605	5.68265616599828	5.7311962173334	5.67957308876027	5.58468160691046	5.68247104528818	5.3996456716347	5.136547623361469	5.47674575960633	5.800454629684991	6.384112893799701	5.892349836188151	5.57108016268236	5.82878446863818	5.53963701915928	5.05985069143546	4.82530350582127	5.75254471862801	5.6893116757718	6.338264323617519	5.4704132167469	5.895356980527169	5.5279669706433	5.90693542723107	5.328695209205059	5.138883706667	5.474923929647269	5.56343677651296	4.500621911262639	4.90966986101279	5.87911193476165	5.91657764665529	4.781187630276571	5.85500139873899	5.05597762741658	5.69550215335111	5.65856934401515
NPC2	3.91899950606237	5.5186091069097	5.0095250046846695	5.649561352473969	5.5690884148703494	6.05845126593094	6.62206999407984	4.60280247347399	5.01071945429057	5.87763138768069	5.30950390319309	6.072748966400059	5.51885426015063	6.084707706384879	4.9439219189836905	6.35454940440305	4.19407417870251	5.619897327382811	5.5072345616922	4.92700886994183	5.44680705775498	4.45800973294245	5.72741189811343	6.42248483422661	7.37591707758469	5.29497921132584	5.78353150626348	5.77601645631964	5.83931755353279	6.322917521021051	6.00871922762311	6.041339810074179	5.71454179059599	5.857142372853099	5.9742902833185	5.81126054312768	5.85362379507456	5.820494212176241	7.23338430088171	6.662911240422259	5.517667082613139	5.06477160969721	6.154923461778179	5.44427329014738	5.565222225030099	5.41261245180378	6.15498832297079	5.085788523233309	5.95940890210652	5.86092023658232	4.94988544692647	4.33304102974616	5.8895021338174605	6.32962503812447	6.659285516690731	6.61677558755863	6.29548416203483	5.74913471052834	5.98694593373979	4.47828714537091	5.17971141137116	5.52239278818481	5.79985016717193	5.96936590136796	5.77921585792753	6.365869401929751	5.8784221669308305	5.661158214177389	5.69724366282121	5.74756553032588	5.7579507789442	5.49203020822235	6.2935970338210305	6.100628559713059	5.11904323860222	6.19463459036024	6.08544826681746	5.677834352540651	5.70108879360582	4.74393102403154	5.7041152141254905	6.2024209688452006	5.9834269914834595	5.09040474128458	5.42814691628106	6.21219924263805	5.38985854985551	5.492439691897331	5.78718498496912	5.07040209706813	5.17939772526609	4.5056391402667195	4.807676561607731	5.069547011487661	5.79977586460351	5.14684867041887	5.818264653329389	4.17241383758279	6.84995693300002	5.46654947720463
NFE2L1	6.005421423447269	7.8510164127188595	7.530932445650389	5.45010607028847	5.74107103423383	5.67222257791448	5.73209357740975	5.48846968263525	5.463878504687379	6.02964978319472	5.77759591507031	5.61756965509961	5.902544900522621	6.40909013809208	5.734719722246231	7.20852607272702	4.87111912721637	4.766221013504559	5.28795259140763	6.08174437802011	5.62413314941066	5.74237965953037	5.47641822740127	4.748337636759	6.1768710314969	6.03360882965922	5.923028781865231	5.71220907398968	5.55895509257812	4.966711102366969	7.70899180529857	5.16388766387462	5.41750269236296	5.3734336159185805	5.73087425506912	5.599189357136931	5.605880389099441	5.56663258072547	5.03581452019439	5.86345737357679	6.1552778952183305	7.421764685916981	5.20825765719474	5.6348841882825	5.580425657038799	5.63641280360433	5.586181990087909	5.00745033167139	4.82631553071809	5.3594323812760996	5.95582916089754	6.24681143711121	5.71761200997434	5.66266732763425	6.121652885918139	5.3276365663719805	5.05847148358887	6.03818850053069	5.96646670344313	6.510088886899509	6.14027305111786	6.7940392452056395	5.657436129658071	5.82366458238611	6.180390486758809	5.687132219728871	6.135898071307079	5.71043811358528	6.1064781446634	5.51032229229981	5.26457303868792	5.17286626520618	5.76868931341547	5.26759756101867	6.915095735590629	5.436133343834079	5.778602974708719	5.668602151747709	5.856841683099389	6.51230686200269	5.819491365470849	6.02330507252015	5.34130974481364	5.32598314952933	5.17607496694159	5.47343709258955	5.77401447505252	5.1900484150448705	5.70367156059564	5.630660069584151	6.69329152865605	5.08549186104442	7.6584495339498195	5.25864389400233	6.223000922759	6.58032407857761	5.48096308938497	5.5278752247163	5.45212136717337	5.91922399731046
OS9	5.91986355910498	5.7190628715758205	5.70626102748208	5.67660520128245	5.57085222553497	5.73895491794911	5.65584498472613	5.92152142037226	6.053749174349519	5.66137907937212	5.738815621172559	5.94836781020621	5.78980753871836	6.344850813659849	5.903855488242461	5.56155600277568	4.9784370339324004	5.891624565156469	6.44276249488363	5.591912751725039	5.52932938579	6.47986109229785	5.32111279655612	4.24563598119722	5.83335240397282	5.55434295869688	6.18441473199592	5.889063270613461	5.47135675957566	5.845157865741331	5.8763386198311	5.42204648698132	5.82209105338766	5.46120734524217	5.2116367934070595	5.59528829140401	5.462756089535331	5.47276553782781	5.964459538122081	5.6317662849745	6.00384931407436	6.22537703673643	5.52911141956887	5.70715767689767	6.33402121943447	6.11217547673867	5.72700015165149	5.28196215944142	4.98154741209291	5.39681826474467	5.671933980861139	5.96307626141407	5.95379718523245	5.70239867598243	6.03471166821993	5.7920158216446795	5.70805020812955	6.4995104285179695	5.68601519824084	6.14140578377872	5.5978983441826795	6.48145780908763	5.75311520615384	6.07710406091918	5.919304581538331	5.55779856671944	5.53935307554556	5.83342843205638	6.327605649786191	5.45729357889021	5.84507433523149	5.19150704845619	5.65995146193641	5.81997628012796	5.31722771865694	6.0269518703621605	5.50846377216647	5.67829088849658	6.0002210692178	5.71319073530412	5.4725208931463305	6.09356521481197	5.08517717734917	5.705479623674231	5.29708723783492	5.54189429918969	6.04016139999509	5.2160046053252	5.162748231392349	5.26403354205973	5.8789470626843	4.43845061836424	5.17646807025444	5.56973916946888	5.79061818736428	5.44902285780807	4.90554370731834	5.211154841917559	5.0242466349322	5.157775737411519
DUSP1	4.199171116142491	4.83735882404452	5.01969672744	5.94719592686207	6.204354063027151	3.88023538609111	5.62364889136262	7.044793561383691	5.924433857721441	7.185743168258849	5.12427757621676	6.7599373075804605	5.62433081932245	4.36376306673183	6.0508622501295495	7.275322564965099	3.8035014824331004	6.50686368904179	6.16883560957613	3.7779418866993497	5.580910773233691	6.64038466402258	6.4547856265686905	7.00259209630202	5.01904993484329	6.44310830173512	4.18212803650069	4.00102281503638	6.13975427168785	7.063889410644599	6.53310118686389	6.39044255787842	8.52118755994119	5.82984806416296	5.12840084752468	7.880562133517739	6.3103466768735395	6.932330270173599	7.4208058504864	4.74022732719602	6.13680890014835	6.35834015726133	6.99106227378217	3.77490796265065	5.849314621137809	4.0855323268074795	7.50014310289487	3.81912928745652	6.35142187587612	5.609484049635481	5.855888903268401	5.2402339046910305	3.89063088706967	6.01877526115818	7.19608845454891	8.93733842644284	5.5647038579594	5.82806300386492	7.619274492174459	6.75080975264272	6.2964120533945795	5.5809270559640005	8.418984432432621	6.23026467150471	5.3290465316512305	6.4989069735678	7.2374512191616605	7.57122001131433	5.10429735482005	6.37318869952747	8.17887282772495	4.0554768597610495	5.117169635902781	4.84392670696476	5.571570113449909	8.12361858769075	5.19897651951715	8.247685817527339	6.78602279240295	5.071371986549571	7.385835461100269	3.52087612360967	5.0871325256558695	4.88433245598356	4.77016968404556	5.38557604912383	4.57898838323146	7.52170067003914	7.028200465860001	5.467851370395841	6.18048690210952	7.260350220565781	6.09194232201823	5.301110445694009	7.29859051340242	7.410991183285309	4.84731728589647	4.823491351472991	6.54392632876179	6.10843860053182
ISG15	4.5083770584144505	5.4273867881376505	5.02735042772084	5.71244197549959	6.05349401725445	4.84959698502744	5.714843727510481	6.7859800502061	1.55759589635885	7.07836444605098	3.99932106473709	3.8584544732543904	6.49621931333107	3.85993827433067	7.1035461847482	5.60769117270677	2.08416042191765	4.88305145302554	4.82612255765751	2.72138064267863	5.29259043059827	4.68171318043947	4.04841544697608	8.206501289827651	6.67530645873136	5.310769314978191	5.01948792760526	5.045989243465151	5.25594674287513	5.65237612899697	9.50990566184392	8.14868501045188	4.47589255146717	8.62551347317851	7.1437861132511	8.11143987340373	5.44182314148196	5.97436963320654	7.89689531095552	6.66797421736155	4.959538268538769	3.59855293634025	4.705447126230929	8.32301700822828	6.39691651322116	4.31574695424251	5.35777327271378	7.8082228924951895	4.93157709623016	5.694562543876639	3.2776239754846204	5.3166620584106905	3.93605048344428	5.23762632667981	4.21417727295429	4.96609273258827	5.3304467579248	4.4018249195678605	5.33214413042149	6.036087761313531	6.16502364795428	6.362976074756499	4.495123106178901	3.67499579188982	3.6327235917275202	7.263442362125191	3.6799701879157998	9.174025339400481	6.779085181674651	6.729323566543419	4.28925361493784	4.483616385505651	6.560554399383191	6.638298856207641	4.44031453224145	6.98952094028824	3.7747253814313	4.66596504094027	5.3610901257844805	8.18279834648149	6.39571738469929	6.9229567681261095	3.12318462328776	4.727287422381769	8.858200229053132	4.28897676779713	3.8898373970598104	4.44246040534893	5.225803617258539	6.97773254178675	7.6743998146628	1.41911347340182	5.44968713418267	6.872422735970289	4.59813415423914	3.29249122825	4.529904773792429	3.2200985451461803	2.56075735197207	5.534396259388781
SF3B4	7.27203612874315	5.633534684951591	5.5828822528055895	5.9066330701092395	5.18601425918229	5.6306090143980505	5.658896684474501	6.56579853575682	5.37125922625636	5.94277582296567	5.950529875060151	6.01637784448063	5.346278011276549	5.192021182896769	6.166397197505139	5.42324943706147	5.84645923750431	6.12938256844733	6.36179668750584	6.3752981896486105	5.56628517294267	6.021987659465291	5.18954676869477	6.1458227625287405	6.04139194765327	6.144694019484861	6.2266936406936	6.4099976457428	5.53461968586115	5.60676876232252	5.12758925861613	5.639096839197269	5.88944583119416	4.7975222034806295	6.384008574018299	5.3312199549148795	5.51123929812923	6.52915741937776	5.714530042609691	6.61590309217859	5.572095022040241	5.06622683997148	5.6340549021990896	5.90552398827431	6.33356308303545	7.61002737815222	5.2288208033568	6.2773953502608295	5.665833766657389	6.21062518441551	6.37173412397041	5.80723662287807	6.0726580305279505	5.71429780419261	5.41343842475106	5.2380133298509595	5.15788911413298	4.977529268546519	4.79941811231412	5.60067013120037	4.93555769985581	6.23836247983488	4.8208009164032	5.07852831271258	5.818905206188901	5.33881670712114	5.22051537577608	5.6950351188268105	6.17626299983912	5.604846005124509	5.64762304082362	6.2213649668591495	5.1325988898119	6.88957074217175	5.5079235777859905	5.67931617519449	6.383346408825901	5.14667373179008	6.052427255495321	5.429250733487099	6.11060617756156	5.755805697231571	6.257508663357401	5.6831644361782505	5.72212798706007	5.42182023136466	6.042681206853549	5.25899965614418	5.34445080968879	6.05142931765762	5.37453537002133	5.176529672137169	6.47509627329564	5.7556035751029695	5.583506635531111	5.05336256041749	5.45055066178021	5.17050525182446	5.425350542599761	4.90896380276004
COX5B	5.0439112594642905	6.93715244435773	6.46958515902783	6.042481357035309	5.449056670795111	5.95201184197335	6.022317677508639	6.03528051453314	5.20356697074501	5.76493718721111	5.76588340566807	6.17924522952541	5.63803076274031	5.65428685478555	5.47953409800367	6.15041800392813	5.92108200667477	5.92244955839784	6.18577928197312	5.850059152815441	6.32712825527933	5.80223268039617	5.95311017875562	7.146475866880571	6.11515134189929	6.20340449511505	5.996431209353889	8.23289440599908	5.67823288554065	7.181893540504731	5.876730765621951	6.3269486791574	5.58920914412436	5.95489857531504	5.6815893752047195	5.602433304325651	5.845571819546	6.23645339121439	6.69966465656701	6.729296086829421	5.75617991715934	5.30291678973921	5.75962092449039	6.76713504981604	5.93383095161661	6.112419518308999	5.37669961680972	8.47391401332654	5.7322007968374	4.60207198995414	5.51037366908141	6.097341225752079	5.352700878741059	6.2029442944216395	5.11429481207089	5.67916252205641	5.75067381447506	5.24538786421673	5.03935929744476	4.832985242313169	5.31780553615177	5.18143037519171	5.5776020037119105	5.64860346647571	5.059199779269299	5.7337709971453705	6.06724495680895	6.50870542859262	6.78590323887272	5.688542407530901	6.207635822171	7.123235344848349	6.16508005845932	6.2416723088634205	5.483401277180881	6.2866047116243395	6.07782146956252	5.3306808951483395	5.5730465885956	5.915971865768711	5.36975630605113	6.236795003818459	5.85462428802965	5.98835660328233	5.85009409985506	5.72600064562186	6.53062219410368	5.4412922360115	5.544470234021571	5.972023098039781	5.97210851698447	4.71540491432082	4.9757923854489805	5.41489676761361	5.27176311629786	4.6045900181984	5.13417402634173	4.83627545857755	4.911989961346849	5.2370273583552
TMEM123	4.27478012628154	5.4324283175782195	4.53098429507381	5.66557620328294	5.456872691193009	5.44414603676875	5.461983888815269	4.398735585640019	6.84958116809098	5.71587135674062	5.5622847675438605	5.98324291504182	4.967419344012059	6.30278333119033	6.640362138129831	7.353540617347339	6.24546273540632	5.30114468287751	5.96751202486318	7.7450240009580895	7.22932183757789	5.08659830911396	5.8330602472935995	6.85378058992955	6.98886737386551	4.53976704892185	6.2985235670890996	6.50768326442057	4.882737889248361	6.363931460292259	5.89865762213977	5.29779470052338	4.7142807423083894	5.600033666825321	6.534452229276839	5.412475842182469	5.2422714786909	4.65385982510839	5.3821704194969	6.02959930964769	4.56734889761374	4.1995580908843495	6.1900117851284895	5.752060736865371	6.62724200485657	6.83661254489286	5.4813141956354805	9.06092066900849	5.63395424162	6.52056069133762	6.174972743521299	4.94612903779829	6.358246708689929	6.044877828245009	6.44306726277469	5.645177382302481	5.090236693394231	4.76018436455361	6.36460400416309	4.6694407051737805	5.61908444027902	5.944723836904171	5.502583110360219	6.264264563864121	6.68114125809443	6.59814680544332	4.938771933589161	5.76996214794153	6.04524742308214	6.25578128952137	5.77225373843861	7.416131562444919	5.65264288639902	6.48944118173805	5.32759185013074	5.2460491033854595	5.91761327501205	6.03692188253695	5.996635697483501	5.22423215662757	5.49086771027065	6.95387364828727	5.45665096995255	6.716639678737919	5.678667552639769	5.86515541042844	7.82085635811847	6.05856525624897	6.193986030308089	6.92291733608324	5.67957416766623	4.04295924320185	5.121981704345281	4.70139435776732	5.612529691689099	5.21550812532207	7.8932241154955705	6.078932880647909	6.5868439998489	5.788322326922411
RCC2	5.963121000448941	5.405818343653821	5.9901166608338094	5.992742739981701	5.96712394665148	5.8438356051178095	5.801797396563231	5.0398861283090195	6.1066900331924705	5.222297633696059	6.0216941352307405	6.14989124999527	6.133895926890349	5.3182395228864	5.96797922762048	5.515911996274901	7.258318506014691	5.33148081342451	5.834216799935599	6.06334531616887	7.51114661947991	4.759084839830621	6.11995136273592	6.557721566596941	6.355261465193781	5.159850605502769	7.24621207956252	7.16210882274444	6.1450547111056695	5.47705747116369	6.16977185954478	5.781097411664269	5.7122973799763	5.992337342142579	6.627586054312871	5.37130374930969	5.969980741583299	6.10782193148049	5.8704006487104206	5.389435842428861	5.04337562854545	5.816537339411299	5.37697500335106	6.208835112260459	6.472413542473411	6.32038408178905	5.541506627792719	7.08920333865127	6.77158930883336	6.4251181597483304	5.87757360652643	6.59722853176311	5.552953477942999	5.34770455880903	5.604256565672129	5.39455641044132	6.56577928271953	5.28333897671099	4.90235293417314	5.000781712625741	5.20862985668055	5.61632980553841	5.39219059014287	6.03857771023788	5.56286768896186	5.97257510949472	5.66969017509841	6.01429020962003	5.93589139514014	6.4620612247439	5.497489306327241	5.52073173803761	6.12405141984039	6.88753125967788	6.26061659747382	5.296931444675081	6.126831291770281	5.6268961182181	5.53959165210268	5.98359156840815	5.4394075618241	6.786161784741569	5.14978294160833	6.2533876416642595	5.908588443707731	5.2651875179118495	6.32246538072641	5.5045555761122795	5.7272715185565195	6.83320600919487	6.12288077944697	5.39348515678986	5.90667509257759	5.47176849046227	5.68660380844482	5.355819790173441	6.26911905852546	5.40655649958251	4.9705204736747595	5.517722527829711
CHMP2A	5.686869314963441	6.4886248899996195	6.12028433596481	6.067590650064041	5.82477472786969	5.75083532904343	5.96947079875101	6.2327782170649195	4.64043288638766	5.73246903964381	5.612776852370089	5.917707265960409	5.87895024734182	5.56135792011721	5.469673463105741	6.17508495594047	4.27510317642883	5.78315118783172	5.881107364759769	6.51766346644431	4.90085789144396	8.577351917116019	5.714799660374321	6.64618301796322	5.86876283047104	6.165513174752151	5.16120033554256	5.202916018364481	5.93548860360839	5.73009887304298	6.43983910433311	6.08231494540974	6.057893843784679	4.883157233747889	4.44659442517555	5.60223612307063	6.234302424966709	6.840451146086661	6.577038017036379	6.716749353478921	6.096252548169461	5.90297938319474	5.67912881928241	5.12188210170265	5.741072383330049	5.7043749462760305	5.948105032646691	5.10765084463051	6.21423925756449	5.20724945256338	5.63125164798422	6.295911145918441	5.94156698816153	5.93872126651034	5.8214442091360405	5.3896399522148	5.402310198114951	5.8454960512939795	5.211688042884919	6.27579469228721	6.29614370850475	6.439668800298071	5.94250724537528	6.412513137574071	6.0444958453392195	5.27817987947898	5.820756102091201	5.55264995111508	6.05574844995517	4.87938813590885	5.92973923708107	6.207577342195929	5.71057792854291	6.860364337429839	6.2327935937844	6.01736758208952	5.51195546993096	5.681257590730199	4.8564766479671695	5.74003502540481	5.39561868190425	5.982805058882389	5.305397618955349	5.622770315707131	5.8033431927242	5.10645704995442	4.35218789257309	4.69329084757317	4.88829954147554	3.78487182771322	5.33797013870082	4.125057387067891	4.38818185607175	5.85715085727782	5.58678693644	5.74383803127007	4.51262295782074	5.357929741291151	4.736753073174571	5.16629637156233
